,satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
203,satisfied,Female,Loyal Customer,39,Business travel,Business,710,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0.0
204,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2859,3,1,3,3,4,3,4,4,2,5,3,4,2,4,32,22.0
205,dissatisfied,Male,disloyal Customer,19,Business travel,Eco,1681,3,1,3,4,5,3,5,5,2,5,4,3,3,5,0,4.0
206,satisfied,Male,Loyal Customer,43,Business travel,Eco,1742,3,1,1,1,3,3,3,3,5,5,4,5,1,3,0,4.0
207,satisfied,Female,Loyal Customer,41,Business travel,Business,1776,2,2,2,2,2,4,4,4,4,4,4,4,4,3,19,16.0
208,dissatisfied,Female,disloyal Customer,29,Business travel,Business,1695,3,2,2,4,5,2,5,5,5,3,5,4,4,5,21,25.0
209,satisfied,Male,Loyal Customer,45,Business travel,Business,1733,3,3,3,3,2,4,5,4,4,4,4,3,4,3,0,0.0
210,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1697,3,3,3,3,5,3,2,5,5,5,5,2,5,5,0,0.0
211,dissatisfied,Male,Loyal Customer,59,Business travel,Business,1738,3,3,3,3,3,3,3,3,3,3,3,1,3,1,0,0.0
212,dissatisfied,Male,Loyal Customer,30,Business travel,Business,3808,3,2,5,2,3,2,3,3,2,4,4,4,4,3,0,0.0
213,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1816,1,2,3,3,5,3,5,5,3,4,3,2,3,5,0,0.0
214,dissatisfied,Female,disloyal Customer,39,Business travel,Eco Plus,1945,3,3,3,1,1,3,1,1,2,2,2,4,1,1,0,0.0
215,satisfied,Female,Loyal Customer,35,Personal Travel,Business,1076,5,5,5,5,5,5,5,5,5,2,2,1,4,5,22,11.0
216,satisfied,Male,Loyal Customer,27,Business travel,Business,2878,5,5,5,5,4,4,4,4,4,2,5,4,4,4,3,0.0
217,satisfied,Female,Loyal Customer,73,Business travel,Business,423,2,2,2,2,2,2,4,5,5,5,5,3,5,4,0,0.0
218,dissatisfied,Male,Loyal Customer,46,Business travel,Business,3209,2,5,5,5,2,2,3,2,2,2,2,2,2,1,0,0.0
219,satisfied,Female,Loyal Customer,56,Business travel,Eco,271,4,2,2,2,3,5,2,4,4,4,4,3,4,5,0,0.0
220,satisfied,Male,Loyal Customer,46,Business travel,Eco,1357,4,1,1,1,4,4,4,4,5,1,1,3,4,4,0,0.0
221,satisfied,Male,Loyal Customer,46,Business travel,Business,1026,1,1,1,1,2,4,5,4,4,4,4,4,4,4,3,34.0
222,satisfied,Male,Loyal Customer,46,Business travel,Business,3839,1,1,1,1,4,5,5,5,5,4,5,4,5,3,0,0.0
223,satisfied,Male,Loyal Customer,45,Business travel,Business,3632,4,4,4,4,4,4,4,3,3,4,3,4,3,3,0,0.0
224,dissatisfied,Male,Loyal Customer,23,Business travel,Eco Plus,1967,2,4,4,4,2,2,4,2,4,5,3,4,4,2,10,8.0
225,satisfied,Male,Loyal Customer,46,Business travel,Business,1637,5,5,5,5,5,4,4,4,4,4,4,3,4,3,8,4.0
226,dissatisfied,Female,Loyal Customer,14,Business travel,Business,3276,3,2,2,2,3,3,3,3,4,5,4,2,4,3,0,46.0
227,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1753,2,4,2,4,5,2,5,5,5,5,5,3,4,5,68,98.0
228,satisfied,Male,disloyal Customer,38,Business travel,Business,1689,4,4,4,3,5,4,5,5,3,5,4,5,4,5,0,0.0
229,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,697,2,2,2,2,4,4,4,3,3,3,3,4,3,4,6,0.0
230,satisfied,Male,Loyal Customer,52,Business travel,Business,2824,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0.0
231,satisfied,Male,Loyal Customer,39,Business travel,Business,2095,1,1,1,1,2,4,5,1,1,2,1,4,1,4,0,0.0
232,satisfied,Male,Loyal Customer,46,Business travel,Business,2185,4,4,1,4,4,3,4,5,5,5,5,3,5,4,0,2.0
233,satisfied,Male,disloyal Customer,18,Business travel,Eco,1397,0,0,0,2,2,0,2,2,5,2,5,4,5,2,0,3.0
234,satisfied,Male,Loyal Customer,48,Business travel,Business,91,4,4,4,4,4,4,5,4,4,4,4,4,4,5,19,16.0
235,satisfied,Female,Loyal Customer,42,Business travel,Business,3665,1,1,3,1,2,3,2,5,5,5,4,1,5,1,0,12.0
236,satisfied,Male,Loyal Customer,64,Business travel,Business,239,0,5,0,4,2,4,4,5,5,5,5,3,5,3,0,0.0
237,satisfied,Female,Loyal Customer,55,Business travel,Business,1771,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0.0
238,satisfied,Male,disloyal Customer,19,Business travel,Business,1773,4,4,4,3,3,4,1,3,5,4,5,5,5,3,0,2.0
239,dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco Plus,1661,1,2,1,3,1,1,1,1,3,3,2,3,3,1,0,0.0
240,dissatisfied,Female,Loyal Customer,39,Business travel,Business,83,1,2,2,2,5,3,4,1,1,1,1,2,1,1,0,3.0
241,dissatisfied,Female,disloyal Customer,18,Business travel,Eco,1758,2,4,3,4,4,3,4,4,3,1,4,2,4,4,16,10.0
242,satisfied,Female,Loyal Customer,54,Personal Travel,Business,1753,1,1,3,1,3,4,4,4,4,4,4,5,4,3,9,0.0
243,satisfied,Female,Loyal Customer,58,Business travel,Business,1047,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0
244,satisfied,Female,disloyal Customer,21,Business travel,Business,2098,4,4,4,1,5,4,5,5,5,5,4,4,5,5,67,65.0
245,satisfied,Female,disloyal Customer,24,Business travel,Business,2670,5,0,5,1,4,5,4,4,4,4,5,4,4,4,34,19.0
246,dissatisfied,Female,Loyal Customer,26,Business travel,Eco Plus,1485,1,1,1,1,1,1,2,1,1,2,4,1,3,1,93,87.0
247,satisfied,Female,Loyal Customer,34,Business travel,Business,2125,2,2,2,2,2,5,4,4,4,4,4,3,4,5,6,0.0
248,dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,1563,4,5,4,2,2,4,2,2,3,3,5,5,5,2,0,2.0
249,satisfied,Male,Loyal Customer,55,Business travel,Business,83,1,1,1,1,2,4,3,3,3,4,3,3,3,2,49,59.0
250,dissatisfied,Male,Loyal Customer,38,Business travel,Business,283,3,3,3,3,1,4,3,3,3,3,3,1,3,1,0,0.0
251,dissatisfied,Female,Loyal Customer,37,Personal Travel,Eco,1742,4,4,4,4,4,1,1,4,3,4,4,1,5,1,258,247.0
252,satisfied,Female,Loyal Customer,43,Business travel,Eco Plus,366,5,3,3,3,2,1,5,5,5,5,5,1,5,1,35,28.0
253,satisfied,Male,Loyal Customer,28,Business travel,Business,2013,5,5,3,5,4,4,4,4,2,1,3,1,4,4,11,3.0
254,dissatisfied,Male,disloyal Customer,18,Business travel,Eco,2495,2,2,2,4,3,2,3,3,1,3,4,4,5,3,0,5.0
255,satisfied,Male,disloyal Customer,22,Business travel,Business,1638,4,0,3,4,3,3,3,3,4,5,4,4,4,3,15,10.0
256,satisfied,Female,Loyal Customer,42,Business travel,Eco,688,4,2,2,2,4,4,3,4,4,4,4,1,4,2,0,0.0
257,satisfied,Female,disloyal Customer,24,Business travel,Business,1804,4,4,4,3,1,4,1,1,4,3,4,4,5,1,0,0.0
258,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1995,2,4,5,3,3,5,4,3,2,2,4,4,3,3,8,3.0
259,satisfied,Male,Loyal Customer,45,Business travel,Eco,2204,5,4,4,4,5,5,5,5,1,4,3,2,1,5,0,0.0
260,satisfied,Female,Loyal Customer,12,Personal Travel,Business,2819,0,0,0,4,4,4,4,5,5,5,5,4,5,3,0,0.0
261,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1497,5,5,5,5,2,5,5,4,4,5,4,5,4,4,111,117.0
262,satisfied,Male,Loyal Customer,62,Business travel,Eco,1067,4,1,1,1,4,4,4,4,4,3,4,3,4,4,0,0.0
263,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2320,2,2,2,4,5,2,5,5,4,4,3,4,3,5,0,0.0
264,dissatisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,959,3,5,3,5,2,4,5,5,5,3,5,3,5,5,0,0.0
265,dissatisfied,Male,Loyal Customer,7,Personal Travel,Business,2573,2,4,2,4,2,2,4,2,5,2,4,4,3,2,0,15.0
266,dissatisfied,Female,Loyal Customer,31,Business travel,Eco,2804,1,3,5,3,1,2,1,1,2,1,4,1,4,1,0,0.0
267,dissatisfied,Female,Loyal Customer,53,Business travel,Business,2904,3,2,4,4,5,2,4,3,3,3,3,2,3,1,0,0.0
268,satisfied,Female,Loyal Customer,25,Business travel,Eco,1985,4,3,3,3,4,4,3,4,5,1,5,4,4,4,5,0.0
269,dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1769,4,5,5,4,4,5,4,4,4,2,4,5,4,4,0,0.0
270,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1758,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,0.0
271,satisfied,Male,Loyal Customer,54,Business travel,Business,2207,3,3,3,3,3,5,5,5,5,5,5,5,5,5,0,0.0
272,dissatisfied,Female,disloyal Customer,28,Business travel,Business,3973,3,3,3,4,3,2,2,3,3,3,4,2,3,2,1,0.0
273,satisfied,Female,Loyal Customer,43,Business travel,Business,1471,5,5,5,5,4,5,4,3,3,4,3,3,3,5,106,119.0
274,satisfied,Female,Loyal Customer,31,Business travel,Business,3541,3,3,3,3,5,5,5,5,3,5,4,5,4,5,75,58.0
275,satisfied,Female,Loyal Customer,58,Business travel,Business,461,3,3,3,3,3,4,4,5,5,5,5,4,5,3,0,0.0
276,dissatisfied,Male,disloyal Customer,26,Business travel,Eco Plus,2101,2,2,2,1,5,2,5,5,5,4,3,5,2,5,0,0.0
277,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,623,3,3,3,3,4,5,4,4,2,5,3,3,3,4,0,0.0
278,satisfied,Male,Loyal Customer,39,Business travel,Business,2136,0,4,1,1,4,4,4,4,4,4,4,5,4,4,0,0.0
279,satisfied,Male,Loyal Customer,47,Business travel,Business,1610,5,5,5,5,3,5,4,2,2,2,2,5,2,5,12,16.0
280,satisfied,Male,Loyal Customer,59,Business travel,Business,1746,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0.0
281,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1420,2,0,2,2,2,2,2,2,3,3,3,3,5,2,7,0.0
282,satisfied,Female,disloyal Customer,23,Business travel,Eco,1933,5,5,5,1,5,0,5,5,4,4,4,4,5,5,0,0.0
283,satisfied,Male,Loyal Customer,31,Business travel,Business,4493,4,4,4,4,5,5,5,5,3,4,5,5,4,5,0,0.0
284,satisfied,Male,Loyal Customer,51,Business travel,Eco,1773,5,1,1,1,5,5,5,5,5,3,5,4,5,5,1,0.0
285,dissatisfied,Female,Loyal Customer,72,Business travel,Business,1878,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0.0
286,satisfied,Female,Loyal Customer,46,Business travel,Business,2209,1,5,1,1,5,5,4,5,5,5,5,3,5,3,0,0.0
287,dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2187,3,2,3,3,3,4,4,4,5,3,4,4,2,4,141,150.0
288,satisfied,Male,Loyal Customer,24,Business travel,Business,5044,3,3,3,3,4,4,4,4,4,4,4,4,5,4,0,0.0
289,satisfied,Female,Loyal Customer,49,Business travel,Business,1950,5,5,5,5,5,4,4,5,5,5,5,3,5,4,6,0.0
290,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2051,0,4,0,2,5,0,5,5,3,5,4,4,5,5,0,0.0
291,satisfied,Female,Loyal Customer,43,Business travel,Business,78,0,4,0,3,1,3,5,3,3,3,3,2,3,1,0,0.0
292,satisfied,Female,Loyal Customer,33,Business travel,Business,490,1,1,4,1,5,5,4,4,4,4,4,5,4,4,0,0.0
293,satisfied,Female,Loyal Customer,57,Business travel,Business,53,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0,0.0
294,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1107,4,1,4,4,4,4,3,3,3,4,3,3,3,2,1,0.0
295,satisfied,Female,Loyal Customer,55,Business travel,Business,2614,4,4,2,4,5,5,5,5,3,3,5,5,3,5,0,0.0
296,satisfied,Female,Loyal Customer,43,Business travel,Eco,972,2,1,1,1,5,4,2,2,2,2,2,2,2,2,9,14.0
297,satisfied,Female,Loyal Customer,28,Business travel,Business,1550,3,3,3,3,5,4,5,5,4,2,4,4,4,5,0,1.0
298,dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2144,1,5,1,2,3,1,3,3,4,3,4,4,5,3,10,28.0
299,satisfied,Female,Loyal Customer,42,Business travel,Business,3354,1,1,1,1,3,5,5,4,4,4,4,3,4,4,26,7.0
300,dissatisfied,Male,Loyal Customer,14,Personal Travel,Business,1453,3,5,3,3,3,3,3,3,4,4,5,3,5,3,0,0.0
301,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,732,5,5,5,5,4,5,5,4,4,4,4,4,4,5,22,19.0
302,dissatisfied,Male,disloyal Customer,18,Business travel,Eco,1751,3,0,3,3,3,3,3,3,2,2,2,2,1,3,0,0.0
303,satisfied,Female,Loyal Customer,25,Personal Travel,Eco Plus,1781,1,1,1,1,3,5,5,5,5,5,5,5,5,4,0,0.0
304,satisfied,Female,disloyal Customer,23,Business travel,Eco,2535,2,2,2,4,3,2,3,3,5,2,5,3,4,3,1,0.0
305,dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1924,4,4,4,5,1,4,1,1,1,4,5,5,3,1,5,0.0
306,dissatisfied,Male,Loyal Customer,50,Business travel,Business,3605,3,2,2,2,2,4,4,3,3,2,3,2,3,2,5,0.0
307,satisfied,Female,Loyal Customer,46,Business travel,Business,300,3,3,1,3,3,4,4,4,4,4,4,3,4,4,0,0.0
308,satisfied,Male,Loyal Customer,54,Business travel,Business,1755,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0
309,satisfied,Male,Loyal Customer,58,Business travel,Business,2187,4,4,4,4,5,5,4,5,5,5,5,3,5,5,20,16.0
310,dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2693,4,4,4,1,5,4,5,5,3,3,4,4,5,5,0,0.0
311,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,1243,5,5,4,5,4,4,4,4,5,3,4,3,4,4,0,0.0
312,dissatisfied,Female,Loyal Customer,55,Business travel,Eco Plus,1535,1,1,1,1,1,3,3,1,1,1,1,1,1,2,4,6.0
313,satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,2105,5,2,5,5,3,1,1,5,5,5,5,2,5,3,2,0.0
314,dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1763,2,2,0,3,4,0,4,4,2,3,3,3,3,4,0,0.0
315,satisfied,Male,Loyal Customer,26,Business travel,Eco Plus,2451,0,4,0,5,5,4,5,5,3,2,3,1,2,5,0,0.0
316,dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1101,2,4,2,1,4,2,4,4,3,5,4,5,5,4,30,38.0
317,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,3507,1,3,1,3,2,1,2,2,1,1,3,2,3,2,0,0.0
318,satisfied,Female,disloyal Customer,15,Business travel,Eco,2208,4,4,4,3,3,4,3,3,3,2,5,5,5,3,0,0.0
319,satisfied,Male,Loyal Customer,40,Business travel,Business,2599,4,4,4,4,1,1,5,3,3,3,3,4,3,1,0,0.0
320,satisfied,Male,Loyal Customer,38,Business travel,Business,3174,3,3,3,3,5,4,5,5,5,5,5,3,5,3,0,0.0
321,dissatisfied,Male,disloyal Customer,19,Business travel,Eco,1276,2,1,2,4,4,2,4,4,2,5,4,2,4,4,59,65.0
322,satisfied,Male,Loyal Customer,46,Business travel,Business,2197,2,2,2,2,3,4,5,4,4,4,4,4,4,5,40,27.0
323,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2296,2,5,2,1,4,2,4,4,5,4,5,3,5,4,0,0.0
324,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1614,3,2,4,3,2,4,2,2,3,5,3,3,3,2,1,0.0
325,dissatisfied,Female,disloyal Customer,46,Business travel,Business,1734,4,4,4,3,1,4,1,1,5,3,5,4,5,1,0,0.0
326,satisfied,Male,Loyal Customer,46,Business travel,Business,2151,2,2,1,2,4,4,4,4,4,4,4,5,4,3,1,0.0
327,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1172,3,0,3,2,3,3,2,3,5,2,1,1,3,3,0,0.0
328,satisfied,Female,Loyal Customer,24,Business travel,Business,3512,3,3,3,3,3,4,3,3,1,5,2,5,5,3,8,3.0
329,dissatisfied,Male,disloyal Customer,39,Business travel,Business,1789,2,2,2,5,5,2,5,5,3,5,4,4,4,5,0,0.0
330,satisfied,Male,Loyal Customer,53,Business travel,Business,371,2,2,2,2,4,4,5,4,4,4,4,5,4,3,27,24.0
331,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,2732,3,3,3,4,1,3,1,1,4,3,5,3,4,1,19,0.0
332,satisfied,Male,Loyal Customer,44,Business travel,Business,427,2,5,2,2,4,4,4,4,4,4,4,4,4,3,74,53.0
333,dissatisfied,Female,Loyal Customer,40,Business travel,Eco,1959,2,2,1,2,2,2,2,2,4,2,3,3,3,2,0,0.0
334,dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2684,2,5,2,1,4,2,4,4,3,2,4,1,2,4,0,0.0
335,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,2147,4,4,4,4,2,5,4,4,4,4,4,4,4,3,4,0.0
336,dissatisfied,Male,Loyal Customer,50,Business travel,Eco,2511,1,2,2,2,1,1,1,1,1,1,4,1,4,1,0,0.0
337,satisfied,Female,Loyal Customer,53,Business travel,Business,3449,4,4,4,4,3,5,5,2,2,2,2,4,2,4,0,0.0
338,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1820,2,5,2,1,4,2,4,4,4,5,2,4,1,4,3,0.0
339,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1639,3,5,5,5,1,4,5,3,3,3,3,3,3,3,0,7.0
340,satisfied,Female,disloyal Customer,9,Business travel,Eco,2444,5,5,5,3,1,5,1,1,5,4,4,5,5,1,0,0.0
341,satisfied,Female,disloyal Customer,25,Business travel,Business,1838,5,5,5,1,2,5,4,2,3,4,4,5,5,2,27,14.0
342,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1953,2,2,2,3,2,2,2,2,1,2,1,2,2,2,6,3.0
343,dissatisfied,Female,disloyal Customer,20,Business travel,Eco Plus,2059,3,0,3,3,5,3,5,5,3,4,4,4,1,5,16,0.0
344,satisfied,Male,Loyal Customer,48,Business travel,Business,277,0,0,0,5,3,5,5,4,4,4,4,5,4,4,0,0.0
345,dissatisfied,Male,Loyal Customer,44,Business travel,Eco,1612,1,4,4,4,1,1,1,1,4,2,3,4,4,1,2,12.0
346,satisfied,Female,Loyal Customer,39,Business travel,Business,1859,1,1,1,1,2,4,5,4,4,4,4,4,4,5,11,0.0
347,dissatisfied,Female,disloyal Customer,35,Business travel,Eco,1772,1,1,1,4,2,1,2,2,1,2,2,3,4,2,0,0.0
348,dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2182,2,5,2,5,4,2,4,4,2,2,1,1,5,4,37,25.0
349,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1941,2,1,2,3,2,2,1,2,1,3,4,3,4,2,0,0.0
350,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2019,4,4,4,1,1,4,1,1,5,4,5,5,5,1,0,5.0
351,dissatisfied,Female,Loyal Customer,28,Business travel,Business,2022,1,3,3,3,1,1,1,1,4,3,3,1,3,1,8,3.0
352,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2429,3,4,3,2,3,3,3,3,3,5,5,3,5,3,183,181.0
353,satisfied,Male,Loyal Customer,45,Business travel,Business,1443,2,2,4,2,3,4,4,5,5,5,5,4,5,5,29,9.0
354,satisfied,Female,Loyal Customer,46,Business travel,Business,2337,2,2,2,2,4,4,4,5,3,4,4,4,3,4,347,359.0
355,dissatisfied,Male,disloyal Customer,26,Business travel,Business,3623,4,4,4,1,5,4,4,5,5,3,4,3,4,5,0,0.0
356,satisfied,Female,Loyal Customer,56,Business travel,Business,79,4,4,4,4,5,4,5,4,4,4,4,5,4,3,0,0.0
357,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco Plus,2208,2,4,2,4,4,2,4,4,3,4,4,3,4,4,0,25.0
358,dissatisfied,Male,Loyal Customer,69,Business travel,Business,2280,2,5,4,5,2,2,3,2,2,2,2,2,2,3,0,0.0
359,satisfied,Male,Loyal Customer,11,Personal Travel,Eco,3277,4,5,4,3,2,4,2,2,4,5,4,3,5,2,6,5.0
360,satisfied,Female,Loyal Customer,42,Business travel,Business,2037,2,2,2,2,1,3,3,4,4,4,5,5,4,3,0,0.0
361,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,398,1,1,2,1,4,4,4,5,5,5,5,4,5,3,0,0.0
362,dissatisfied,Female,disloyal Customer,27,Business travel,Business,1617,2,2,2,4,4,2,4,4,4,4,4,4,4,4,0,0.0
363,satisfied,Female,Loyal Customer,27,Business travel,Business,2297,1,1,1,1,5,4,5,5,3,3,3,2,2,5,0,0.0
364,satisfied,Male,disloyal Customer,17,Business travel,Eco,1592,5,0,5,4,4,5,4,4,1,4,1,3,1,4,0,0.0
365,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,2401,3,3,3,3,1,3,1,1,3,4,5,3,5,1,0,0.0
366,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2192,2,2,2,2,3,5,4,4,4,4,5,3,4,4,8,0.0
367,dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,1861,4,5,4,3,4,4,4,4,3,2,5,3,5,4,21,14.0
368,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1664,3,3,3,3,2,3,5,4,4,4,4,5,4,4,48,48.0
369,dissatisfied,Male,Loyal Customer,35,Business travel,Business,3751,2,4,4,4,5,3,3,2,2,2,2,3,2,1,0,0.0
370,satisfied,Male,Loyal Customer,48,Business travel,Business,886,3,3,4,3,3,5,5,3,3,3,3,3,3,5,0,0.0
371,satisfied,Male,Loyal Customer,57,Business travel,Business,74,3,3,3,3,4,4,4,5,5,5,4,4,5,3,33,30.0
372,dissatisfied,Female,disloyal Customer,33,Business travel,Eco,1866,4,1,4,3,1,4,4,1,1,3,4,4,4,1,25,29.0
373,satisfied,Male,Loyal Customer,48,Business travel,Business,3930,2,2,2,2,4,5,4,5,5,5,5,4,5,5,37,26.0
374,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco Plus,1055,3,2,3,3,4,3,4,4,4,5,4,2,4,4,0,0.0
375,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,3056,4,4,4,4,5,5,4,5,5,5,5,3,5,5,0,0.0
376,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,481,1,1,1,1,4,4,5,5,5,5,5,4,5,4,10,0.0
377,satisfied,Female,Loyal Customer,47,Business travel,Eco,837,4,5,5,5,3,2,3,4,4,4,4,3,4,1,0,0.0
378,dissatisfied,Female,Loyal Customer,48,Business travel,Eco,1061,3,1,1,1,3,4,4,3,3,3,3,2,3,4,25,31.0
379,dissatisfied,Male,disloyal Customer,26,Business travel,Business,1850,2,3,3,4,2,3,2,2,5,4,4,4,5,2,0,13.0
380,satisfied,Male,Loyal Customer,45,Business travel,Business,3401,3,3,3,3,2,4,2,4,4,4,4,2,4,5,0,0.0
381,satisfied,Female,Loyal Customer,42,Business travel,Business,2440,4,4,2,4,2,5,4,4,4,4,4,3,4,5,9,12.0
382,dissatisfied,Male,disloyal Customer,45,Business travel,Business,1417,2,3,3,3,1,2,1,1,5,3,4,4,4,1,108,121.0
383,dissatisfied,Male,disloyal Customer,18,Business travel,Eco,1243,3,1,3,2,1,3,1,1,2,4,3,1,3,1,0,0.0
384,satisfied,Female,Loyal Customer,52,Business travel,Business,362,1,1,1,1,2,5,4,4,4,4,4,3,4,3,0,0.0
385,satisfied,Male,Loyal Customer,48,Business travel,Business,2506,4,4,2,4,4,4,4,5,2,5,4,4,3,4,0,12.0
386,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,618,5,4,5,2,2,5,2,2,5,3,2,4,2,2,0,5.0
387,dissatisfied,Female,disloyal Customer,8,Business travel,Eco,1415,3,3,3,3,5,3,5,5,2,2,3,1,3,5,0,0.0
388,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1464,0,0,0,1,4,4,4,4,2,4,4,3,2,4,0,0.0
389,satisfied,Male,Loyal Customer,59,Business travel,Business,2508,4,4,4,4,5,4,4,5,5,5,5,5,5,3,9,9.0
390,dissatisfied,Male,disloyal Customer,36,Business travel,Eco,1334,3,1,3,3,4,3,4,4,1,3,2,2,3,4,0,0.0
391,satisfied,Male,Loyal Customer,58,Business travel,Business,1527,1,1,1,1,2,4,5,4,4,5,4,5,4,5,1,0.0
392,satisfied,Male,Loyal Customer,42,Business travel,Business,3653,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0.0
393,dissatisfied,Male,Loyal Customer,55,Business travel,Business,3455,2,5,5,5,1,4,3,2,2,2,2,1,2,3,0,0.0
394,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2314,2,1,2,4,1,2,1,1,3,4,3,1,4,1,46,45.0
395,satisfied,Male,Loyal Customer,26,Business travel,Business,2771,3,3,3,3,4,4,4,4,4,3,4,5,2,4,0,0.0
396,satisfied,Female,Loyal Customer,60,Business travel,Business,3964,4,4,4,4,2,4,5,4,4,4,4,3,4,4,0,0.0
397,dissatisfied,Male,Loyal Customer,43,Business travel,Eco,1527,1,2,2,2,1,1,1,1,3,5,4,1,3,1,19,22.0
398,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2203,5,5,5,5,5,5,5,4,4,4,4,4,4,3,8,0.0
399,dissatisfied,Female,Loyal Customer,58,Business travel,Eco,1121,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0.0
400,dissatisfied,Male,Loyal Customer,51,Business travel,Business,2735,3,4,4,4,1,3,3,3,3,3,3,3,3,1,0,0.0
401,satisfied,Male,Loyal Customer,41,Personal Travel,Eco,1621,4,4,4,4,3,4,3,3,4,5,5,3,5,3,0,0.0
402,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,350,4,4,4,4,5,4,5,5,4,5,5,4,4,5,0,11.0
403,dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1761,2,4,2,3,3,2,3,3,1,4,4,4,3,3,0,0.0
404,dissatisfied,Male,Loyal Customer,48,Business travel,Business,405,4,5,5,5,5,3,3,4,4,4,4,1,4,3,0,6.0
405,dissatisfied,Male,Loyal Customer,40,Business travel,Eco,1155,4,4,4,4,4,4,4,4,1,3,4,4,4,4,0,7.0
406,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2284,3,5,3,3,3,3,3,3,5,4,5,5,5,3,0,0.0
407,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1111,1,1,1,1,4,4,4,4,3,3,4,3,5,4,0,0.0
408,dissatisfied,Male,Loyal Customer,17,Business travel,Business,1985,3,2,2,2,3,3,3,3,3,5,3,2,4,3,0,7.0
