satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
203,dissatisfied,Male,Loyal Customer,7,Business travel,Business,3127,1,5,5,5,1,1,1,1,2,2,3,4,3,1,0,0.0
204,satisfied,Female,Loyal Customer,51,Business travel,Business,2667,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,0.0
205,satisfied,Male,Loyal Customer,42,Business travel,Business,2380,4,4,4,4,2,2,2,4,4,5,4,2,5,2,0,0.0
206,satisfied,Female,Loyal Customer,43,Business travel,Business,3714,2,2,2,2,5,4,4,4,4,4,4,3,4,3,12,28.0
207,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1317,4,4,4,4,5,5,5,5,5,5,5,4,5,4,30,35.0
208,satisfied,Male,Loyal Customer,50,Business travel,Business,2009,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0
209,dissatisfied,Male,Loyal Customer,11,Business travel,Eco Plus,2883,4,1,1,1,4,3,2,4,1,2,2,4,4,4,10,0.0
210,satisfied,Male,Loyal Customer,39,Business travel,Business,436,5,5,5,5,4,4,4,2,2,2,2,5,2,3,0,0.0
211,satisfied,Male,Loyal Customer,40,Business travel,Business,2137,4,4,2,4,2,5,4,4,4,4,4,3,4,4,2,0.0
212,satisfied,Female,Loyal Customer,34,Business travel,Business,1680,0,4,0,3,1,4,2,5,5,5,5,5,5,5,0,0.0
213,dissatisfied,Female,Loyal Customer,15,Business travel,Business,2526,2,3,3,3,2,2,2,2,2,1,3,4,4,2,3,0.0
214,satisfied,Female,Loyal Customer,54,Business travel,Business,1983,5,4,5,5,3,4,4,4,4,4,4,3,4,5,48,47.0
215,satisfied,Male,Loyal Customer,51,Business travel,Business,1787,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0.0
216,dissatisfied,Female,Loyal Customer,25,Business travel,Business,4197,1,5,5,5,1,1,1,1,2,5,4,1,4,1,0,4.0
217,dissatisfied,Male,Loyal Customer,49,Business travel,Business,2565,2,2,2,2,3,2,2,2,2,2,2,4,2,4,0,0.0
218,satisfied,Male,Loyal Customer,22,Business travel,Business,3050,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0.0
219,dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2534,4,4,4,3,3,4,3,3,1,4,4,4,4,3,0,1.0
220,satisfied,Female,Loyal Customer,43,Business travel,Business,3494,1,1,1,1,2,4,5,5,5,4,4,4,5,3,0,11.0
221,satisfied,Female,Loyal Customer,62,Business travel,Business,225,4,4,4,4,5,3,4,5,5,5,5,2,5,1,68,55.0
222,dissatisfied,Female,Loyal Customer,13,Business travel,Eco Plus,4608,4,2,2,2,4,2,4,1,1,3,3,4,2,4,69,102.0
223,dissatisfied,Female,disloyal Customer,27,Business travel,Eco,2824,2,2,2,3,1,2,1,1,1,5,4,2,4,1,24,15.0
224,dissatisfied,Male,Loyal Customer,77,Business travel,Business,2064,1,1,1,1,2,1,1,1,1,1,1,1,1,3,0,0.0
225,dissatisfied,Male,Loyal Customer,32,Business travel,Eco,3810,3,1,1,1,3,3,3,4,2,2,3,3,2,3,0,22.0
226,dissatisfied,Female,Loyal Customer,41,Business travel,Business,1005,3,1,4,4,3,4,4,3,3,3,3,2,3,4,0,0.0
227,satisfied,Female,Loyal Customer,58,Business travel,Business,2435,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,0.0
228,satisfied,Female,Loyal Customer,53,Business travel,Business,2456,1,1,1,1,4,2,3,4,4,4,4,4,4,5,2,43.0
229,satisfied,Female,Loyal Customer,48,Business travel,Business,1714,0,5,0,4,3,5,5,4,4,4,4,3,4,3,0,0.0
230,satisfied,Female,Loyal Customer,45,Business travel,Business,2934,2,2,2,2,5,4,5,5,5,4,5,5,5,3,0,11.0
231,dissatisfied,Female,Loyal Customer,53,Business travel,Eco,361,1,0,0,4,1,3,3,5,5,1,5,1,5,2,2,7.0
232,satisfied,Female,Loyal Customer,38,Business travel,Business,1724,5,5,5,5,4,5,1,2,2,2,2,3,2,2,4,0.0
233,satisfied,Female,Loyal Customer,47,Business travel,Business,2479,2,2,2,2,2,5,4,4,4,4,4,3,4,3,0,0.0
234,dissatisfied,Female,disloyal Customer,18,Business travel,Eco,2672,3,3,3,1,3,3,3,3,2,2,5,4,3,3,0,0.0
235,satisfied,Male,Loyal Customer,32,Business travel,Business,2864,5,5,5,5,4,4,4,4,4,5,5,5,4,4,0,0.0
236,dissatisfied,Male,Loyal Customer,51,Business travel,Business,3764,4,3,3,3,1,3,2,4,4,4,4,3,4,4,0,0.0
237,satisfied,Female,Loyal Customer,17,Business travel,Business,3003,1,1,1,1,3,3,3,3,1,5,4,3,5,3,0,0.0
238,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1680,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0.0
239,dissatisfied,Female,disloyal Customer,38,Business travel,Eco,2174,2,3,2,2,3,2,4,3,2,4,3,1,2,3,16,17.0
240,satisfied,Male,Loyal Customer,55,Business travel,Business,1505,2,2,3,2,3,5,5,5,5,5,5,3,5,4,0,0.0
241,satisfied,Female,Loyal Customer,40,Business travel,Business,1156,1,1,2,1,5,5,4,5,5,5,5,4,5,5,14,14.0
242,satisfied,Female,Loyal Customer,46,Business travel,Business,1536,2,2,2,2,3,5,5,5,5,5,5,5,5,3,0,10.0
243,dissatisfied,Male,disloyal Customer,33,Business travel,Eco,1592,2,1,2,4,3,2,3,3,4,2,3,1,3,3,0,1.0
244,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1175,4,1,4,1,4,4,4,4,4,2,2,3,2,4,17,4.0
245,satisfied,Male,Loyal Customer,25,Business travel,Business,4627,1,1,1,1,5,5,5,5,5,4,4,3,5,5,0,26.0
246,satisfied,Female,Loyal Customer,60,Business travel,Business,655,2,4,2,2,5,5,4,5,5,5,5,4,5,5,0,0.0
247,satisfied,Male,Loyal Customer,37,Business travel,Business,448,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,5.0
248,dissatisfied,Female,disloyal Customer,34,Business travel,Business,1353,4,4,4,2,3,4,3,3,5,2,5,3,4,3,29,23.0
249,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,545,4,4,4,4,4,4,4,4,4,5,5,3,4,4,6,1.0
250,dissatisfied,Male,Loyal Customer,41,Business travel,Business,3383,4,1,1,1,1,3,3,4,4,4,4,3,4,2,14,19.0
251,dissatisfied,Female,disloyal Customer,32,Business travel,Business,1724,2,2,2,4,4,2,4,4,5,2,5,5,4,4,10,9.0
252,satisfied,Female,Loyal Customer,42,Business travel,Business,908,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0.0
253,satisfied,Male,Loyal Customer,50,Business travel,Eco,1734,4,3,3,3,4,4,4,4,5,2,3,2,2,4,0,0.0
254,satisfied,Female,Loyal Customer,36,Business travel,Business,99,5,5,5,5,5,1,5,4,4,4,4,4,4,3,0,0.0
255,satisfied,Male,Loyal Customer,58,Business travel,Eco Plus,1523,4,5,3,3,3,4,3,3,4,2,1,4,3,3,0,0.0
256,satisfied,Female,Loyal Customer,32,Business travel,Business,2229,2,2,2,2,5,4,5,5,5,5,4,2,2,5,0,0.0
257,dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2172,1,5,0,1,3,0,3,3,3,3,4,5,4,3,0,0.0
258,satisfied,Male,Loyal Customer,43,Business travel,Business,3182,3,3,3,3,2,5,4,4,4,5,4,3,4,4,2,0.0
259,satisfied,Male,disloyal Customer,26,Business travel,Business,1901,4,0,4,1,4,4,4,4,5,4,4,5,5,4,0,0.0
260,dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,2068,4,5,5,1,5,5,5,5,4,2,1,1,4,5,0,0.0
261,dissatisfied,Male,Loyal Customer,40,Business travel,Business,2399,2,1,1,1,2,3,4,2,2,2,2,2,2,2,0,7.0
262,dissatisfied,Female,Loyal Customer,41,Business travel,Business,1581,2,5,5,5,2,3,3,2,2,2,2,2,2,3,0,0.0
263,dissatisfied,Female,Loyal Customer,7,Business travel,Business,5714,2,4,3,4,2,2,2,2,4,2,4,2,3,2,0,0.0
264,satisfied,Male,Loyal Customer,48,Business travel,Business,432,4,4,4,4,5,5,5,4,4,4,4,5,4,3,0,0.0
265,dissatisfied,Male,Loyal Customer,30,Business travel,Business,3338,2,2,2,2,2,3,2,2,2,1,3,2,4,2,0,8.0
266,satisfied,Female,Loyal Customer,59,Business travel,Business,212,0,4,0,4,5,5,5,4,4,4,4,4,4,4,0,0.0
267,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,3323,3,5,3,1,2,3,2,2,2,4,2,4,4,2,0,0.0
268,dissatisfied,Male,disloyal Customer,28,Business travel,Business,2448,2,2,2,3,1,2,2,1,4,5,3,4,4,1,0,4.0
269,dissatisfied,Male,Loyal Customer,61,Personal Travel,Business,354,2,4,2,4,3,4,3,3,3,2,3,4,3,1,12,9.0
270,satisfied,Female,Loyal Customer,43,Business travel,Business,2912,1,1,1,1,4,5,5,5,5,4,5,4,5,4,0,0.0
271,satisfied,Male,Loyal Customer,52,Business travel,Business,4048,2,2,5,2,5,4,5,4,4,4,4,5,4,5,0,0.0
272,dissatisfied,Female,Loyal Customer,50,Personal Travel,Eco,681,4,4,5,5,4,5,5,4,4,5,4,5,4,4,0,0.0
273,dissatisfied,Female,Loyal Customer,68,Personal Travel,Eco,2645,4,1,4,4,5,4,4,4,4,4,4,1,4,1,63,52.0
274,dissatisfied,Male,Loyal Customer,33,Business travel,Business,3992,1,5,5,5,1,1,1,1,2,2,3,4,3,1,0,0.0
275,dissatisfied,Male,Loyal Customer,54,Business travel,Business,616,5,3,3,3,4,3,2,5,5,4,5,1,5,2,0,0.0
276,satisfied,Male,Loyal Customer,39,Business travel,Business,3251,5,5,5,5,3,4,5,4,4,4,5,3,4,4,12,7.0
277,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2969,1,3,1,2,4,1,4,4,4,3,2,1,3,4,64,85.0
278,dissatisfied,Female,Loyal Customer,35,Business travel,Eco Plus,1929,3,4,4,4,3,3,3,3,1,1,3,1,3,3,5,0.0
279,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco Plus,2924,3,3,3,3,4,3,4,4,4,3,2,4,2,4,21,0.0
280,dissatisfied,Male,disloyal Customer,41,Business travel,Eco,2062,2,3,2,4,5,2,5,5,4,3,3,1,4,5,0,0.0
281,dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1587,3,4,3,3,1,3,5,1,2,3,4,5,3,1,24,18.0
282,satisfied,Male,Loyal Customer,53,Business travel,Business,820,1,1,1,1,2,4,4,4,4,4,4,4,4,4,0,0.0
283,satisfied,Male,Loyal Customer,57,Business travel,Eco Plus,1741,4,2,2,2,4,4,4,4,1,4,2,4,4,4,0,1.0
284,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,2315,4,4,4,5,5,4,5,5,2,3,5,4,2,5,31,36.0
285,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2135,3,4,3,3,5,3,5,5,5,2,5,4,5,5,91,75.0
286,satisfied,Male,Loyal Customer,40,Business travel,Business,2951,0,5,0,3,4,4,1,3,3,3,3,2,3,2,0,0.0
287,satisfied,Male,Loyal Customer,48,Business travel,Business,1901,1,1,1,1,2,4,4,3,3,4,3,5,3,4,0,3.0
288,dissatisfied,Female,disloyal Customer,42,Business travel,Business,1803,3,3,3,1,1,3,1,1,5,4,4,4,4,1,0,2.0
289,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,458,0,5,0,2,3,5,5,2,2,0,5,5,2,5,0,0.0
290,satisfied,Male,Loyal Customer,31,Business travel,Business,1861,4,4,4,4,5,5,5,5,5,2,5,4,5,5,10,0.0
291,satisfied,Male,Loyal Customer,52,Business travel,Business,3886,5,5,5,5,2,5,5,2,2,2,2,4,2,3,7,0.0
292,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1634,2,4,2,3,3,2,2,3,5,4,1,3,5,3,3,23.0
293,dissatisfied,Female,disloyal Customer,25,Business travel,Eco,1635,2,2,2,4,1,2,1,1,4,4,4,1,3,1,3,8.0
294,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1476,1,1,1,1,4,5,5,3,3,2,3,5,3,5,21,0.0
295,satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,780,5,5,5,5,2,4,5,5,5,5,5,5,5,3,0,0.0
296,satisfied,Female,Loyal Customer,49,Business travel,Business,3763,4,4,4,4,3,4,5,2,2,2,2,5,2,5,0,0.0
297,dissatisfied,Female,Loyal Customer,52,Business travel,Business,1955,3,2,2,2,4,4,3,3,3,3,3,3,3,3,13,13.0
298,satisfied,Male,Loyal Customer,41,Business travel,Business,3787,5,5,5,5,4,5,4,5,5,4,5,5,5,3,7,4.0
299,dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2316,1,2,1,4,4,1,4,4,3,1,4,3,3,4,0,0.0
300,dissatisfied,Male,Loyal Customer,37,Business travel,Eco Plus,1613,4,5,5,5,4,4,4,4,3,1,3,4,4,4,31,47.0
301,satisfied,Female,Loyal Customer,38,Business travel,Business,596,3,3,3,3,5,4,4,5,5,5,5,3,5,4,93,76.0
302,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1897,2,4,1,4,5,1,5,5,1,2,3,5,3,5,0,0.0
303,dissatisfied,Female,Loyal Customer,44,Business travel,Business,501,1,2,2,2,5,4,3,1,1,1,1,2,1,1,0,0.0
304,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1407,1,4,1,1,2,1,2,2,5,5,4,5,4,2,9,5.0
305,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1910,2,4,2,5,2,2,2,2,3,4,4,5,5,2,26,30.0
306,dissatisfied,Male,disloyal Customer,27,Business travel,Business,1290,3,3,3,4,2,3,2,2,4,2,4,5,4,2,25,44.0
307,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1398,5,5,5,5,3,4,4,5,5,5,5,3,5,4,2,0.0
308,satisfied,Female,Loyal Customer,48,Business travel,Eco,893,5,3,3,3,2,3,2,5,5,5,5,2,5,2,10,19.0
309,dissatisfied,Female,Loyal Customer,52,Business travel,Eco,639,2,1,1,1,4,2,2,2,2,2,2,1,2,1,86,108.0
310,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,569,3,3,3,3,3,3,3,3,2,3,5,2,4,3,5,10.0
311,satisfied,Male,Loyal Customer,22,Business travel,Business,2554,5,5,5,5,3,3,3,3,3,1,1,3,2,3,0,0.0
312,satisfied,Female,Loyal Customer,34,Business travel,Eco,1975,4,1,1,1,4,4,4,4,4,4,2,2,3,4,0,0.0
313,satisfied,Male,Loyal Customer,48,Business travel,Business,3383,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0
314,dissatisfied,Male,disloyal Customer,55,Business travel,Eco,2758,3,3,3,3,2,3,2,2,4,5,2,3,2,2,2,0.0
315,satisfied,Female,Loyal Customer,25,Business travel,Business,5570,1,1,3,1,5,4,5,5,5,4,5,4,4,5,22,11.0
316,dissatisfied,Male,disloyal Customer,44,Business travel,Business,1485,2,2,2,4,3,2,3,3,5,5,4,3,4,3,1,0.0
317,satisfied,Female,Loyal Customer,46,Business travel,Eco,357,4,3,3,3,2,5,2,3,3,4,3,1,3,1,58,49.0
318,satisfied,Male,Loyal Customer,41,Business travel,Business,3195,0,0,0,1,2,5,4,1,1,1,1,5,1,4,28,23.0
319,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1868,4,5,4,3,4,4,4,4,4,5,5,3,5,4,0,1.0
320,dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2902,2,5,2,3,5,2,1,5,1,3,4,1,2,5,0,0.0
321,satisfied,Male,Loyal Customer,43,Business travel,Business,236,5,5,5,5,2,4,4,4,4,4,4,5,4,5,0,0.0
322,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1937,1,3,1,4,5,1,5,5,4,4,3,4,4,5,30,26.0
323,dissatisfied,Male,Loyal Customer,57,Business travel,Business,372,4,2,2,2,5,2,3,4,4,4,4,4,4,3,42,44.0
324,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,882,3,3,3,3,5,4,5,5,5,5,5,5,5,4,48,32.0
325,satisfied,Male,Loyal Customer,51,Business travel,Business,539,3,3,5,3,4,5,3,5,5,5,5,5,5,3,13,2.0
326,dissatisfied,Male,disloyal Customer,34,Business travel,Eco,2587,3,3,3,3,3,3,3,3,4,4,3,1,3,3,36,32.0
327,dissatisfied,Female,Loyal Customer,9,Personal Travel,Eco,1563,4,4,4,4,1,4,1,1,2,5,3,3,3,1,0,0.0
328,satisfied,Female,disloyal Customer,25,Business travel,Business,1678,0,0,0,4,1,0,1,1,3,4,4,5,5,1,2,0.0
329,dissatisfied,Male,Loyal Customer,39,Business travel,Business,455,4,1,1,1,1,3,4,4,4,4,4,1,4,1,0,0.0
330,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2885,4,5,4,3,4,1,1,3,5,4,5,1,3,1,212,206.0
331,dissatisfied,Female,disloyal Customer,28,Business travel,Eco Plus,1560,1,1,1,3,5,1,5,5,4,3,2,3,3,5,0,0.0
332,satisfied,Male,Loyal Customer,61,Personal Travel,Eco,1055,0,5,0,3,3,0,3,3,4,4,5,5,5,3,0,0.0
333,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2400,2,5,1,3,1,1,1,1,3,5,4,3,5,1,0,0.0
334,dissatisfied,Male,disloyal Customer,21,Business travel,Eco,3681,3,3,3,3,3,3,3,3,3,1,2,4,3,3,0,0.0
335,dissatisfied,Female,disloyal Customer,28,Business travel,Business,1767,2,2,2,3,3,2,3,3,3,4,4,3,4,3,26,35.0
336,dissatisfied,Male,Loyal Customer,69,Business travel,Business,1933,1,5,5,5,1,1,1,3,4,4,3,1,4,1,215,216.0
337,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1558,2,4,0,3,4,0,4,4,5,3,5,5,5,4,2,0.0
338,satisfied,Female,disloyal Customer,24,Business travel,Business,2036,4,3,4,4,2,4,2,2,3,3,4,3,5,2,7,34.0
339,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,521,5,1,1,1,5,5,4,5,4,3,4,4,5,5,0,0.0
340,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2615,4,4,4,4,4,4,4,4,5,2,3,5,4,4,47,76.0
341,satisfied,Female,Loyal Customer,35,Business travel,Eco,2233,4,1,1,1,4,4,4,4,4,2,4,5,2,4,0,0.0
342,dissatisfied,Female,disloyal Customer,26,Business travel,Eco Plus,3494,3,2,3,3,5,3,5,5,2,2,3,2,3,5,13,9.0
343,dissatisfied,Male,disloyal Customer,26,Business travel,Business,2333,2,2,2,3,2,1,1,4,5,4,4,1,5,1,193,174.0
344,satisfied,Female,Loyal Customer,42,Business travel,Business,2558,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,19.0
345,satisfied,Female,Loyal Customer,41,Business travel,Business,2858,1,1,4,1,3,4,4,3,3,3,3,5,3,5,1,
346,dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1573,2,3,2,4,5,2,5,5,3,3,4,1,4,5,0,0.0
347,satisfied,Male,Loyal Customer,41,Business travel,Business,1734,4,4,4,4,5,4,4,4,4,4,4,3,4,4,5,0.0
348,dissatisfied,Male,disloyal Customer,25,Business travel,Business,2404,1,5,1,1,3,1,3,3,3,4,5,3,4,3,0,0.0
349,dissatisfied,Female,disloyal Customer,26,Business travel,Business,1976,2,2,2,4,3,2,3,3,5,2,5,3,4,3,0,2.0
350,satisfied,Male,disloyal Customer,23,Business travel,Eco,2522,5,5,5,4,1,5,1,1,3,3,4,5,5,1,0,0.0
351,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1797,5,5,5,5,2,5,5,5,5,4,5,5,5,3,0,0.0
352,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,679,5,5,4,5,4,5,4,3,3,4,3,3,3,3,12,0.0
353,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,1621,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0,0.0
354,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1796,4,1,4,3,5,4,5,5,4,5,3,2,2,5,2,0.0
355,dissatisfied,Male,Loyal Customer,50,Business travel,Business,2037,1,3,3,3,4,1,3,4,3,4,4,3,2,3,455,
356,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1851,2,4,4,1,1,4,1,1,5,5,5,3,5,1,42,26.0
357,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1535,1,1,1,1,4,5,5,5,5,5,4,3,5,3,7,14.0
358,dissatisfied,Male,Loyal Customer,67,Business travel,Business,3395,1,1,1,1,4,4,4,1,1,1,1,1,1,3,0,10.0
359,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco Plus,1431,2,1,2,3,2,2,2,2,2,3,3,4,3,2,0,0.0
360,satisfied,Male,disloyal Customer,30,Business travel,Eco,2140,4,5,5,4,2,5,2,2,4,1,5,4,5,2,0,0.0
361,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2505,5,1,5,3,4,3,3,2,2,5,4,3,2,4,4,0.0
362,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1765,3,3,3,3,2,3,5,2,1,4,4,4,1,2,0,0.0
363,dissatisfied,Male,Loyal Customer,26,Business travel,Eco Plus,3398,1,3,3,3,1,1,2,1,3,3,3,2,4,1,15,6.0
364,dissatisfied,Female,Loyal Customer,59,Business travel,Eco,423,2,3,3,3,5,4,4,2,2,2,2,4,2,2,0,4.0
365,dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1262,2,4,2,3,1,2,1,1,3,4,4,3,5,1,24,26.0
366,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,3808,3,5,3,3,3,3,3,3,5,1,4,4,4,3,0,0.0
367,dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1608,3,4,3,3,2,3,2,2,5,4,2,3,2,2,0,0.0
368,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2132,4,4,4,4,4,5,4,4,5,1,2,3,4,4,96,92.0
369,dissatisfied,Female,disloyal Customer,65,Business travel,Eco,1803,1,2,1,4,4,1,4,4,1,4,3,1,3,4,1,0.0
370,satisfied,Male,Loyal Customer,29,Business travel,Business,3525,3,3,3,3,4,4,4,4,1,1,4,3,5,4,0,0.0
371,satisfied,Female,Loyal Customer,27,Business travel,Business,3348,3,3,3,3,5,5,5,4,5,3,5,5,4,5,0,0.0
372,dissatisfied,Female,Loyal Customer,36,Business travel,Business,348,3,1,1,1,2,3,3,3,3,3,3,1,3,1,0,9.0
373,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2122,5,5,5,3,4,5,4,4,3,1,4,5,2,4,1,8.0
374,satisfied,Female,Loyal Customer,52,Business travel,Business,777,2,2,2,2,3,5,4,5,5,5,5,5,5,4,4,0.0
375,dissatisfied,Female,disloyal Customer,41,Business travel,Eco,2365,2,2,2,3,2,2,2,2,2,3,4,3,4,2,30,40.0
376,satisfied,Female,Loyal Customer,45,Business travel,Business,2725,5,5,5,5,4,3,3,5,4,4,5,3,3,3,0,0.0
377,dissatisfied,Female,Loyal Customer,51,Business travel,Business,3291,4,3,3,3,1,3,4,4,4,3,4,2,4,2,0,0.0
378,satisfied,Female,disloyal Customer,26,Business travel,Business,1172,5,0,5,5,5,5,5,5,4,2,4,5,4,5,0,10.0
379,satisfied,Female,Loyal Customer,41,Business travel,Business,402,2,2,2,2,5,4,4,4,4,4,4,3,4,4,0,0.0
380,satisfied,Male,disloyal Customer,38,Business travel,Business,1918,2,2,2,3,4,2,4,4,3,2,4,5,5,4,12,8.0
381,satisfied,Female,Loyal Customer,56,Business travel,Business,2202,4,4,4,4,2,1,4,5,5,4,5,2,5,1,0,0.0
382,dissatisfied,Female,Loyal Customer,31,Business travel,Eco,3676,2,1,1,1,2,2,2,2,4,4,3,4,3,2,27,32.0
383,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1988,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0.0
384,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1647,1,1,1,1,3,4,4,2,2,2,2,5,2,4,0,6.0
385,dissatisfied,Female,Loyal Customer,30,Business travel,Business,2116,1,5,5,5,1,1,1,1,1,1,1,1,2,1,0,0.0
386,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1656,3,2,3,3,1,3,5,1,3,1,3,3,4,1,66,50.0
387,satisfied,Male,Loyal Customer,37,Business travel,Eco,1806,3,5,5,5,3,4,3,3,5,2,3,3,5,3,0,23.0
388,dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1779,1,1,1,4,1,1,1,1,4,2,4,4,5,1,42,40.0
389,dissatisfied,Male,disloyal Customer,16,Business travel,Eco,1528,3,3,3,4,5,3,5,5,2,1,3,3,3,5,0,0.0
390,satisfied,Male,Loyal Customer,25,Business travel,Business,2885,4,4,4,4,4,4,4,4,2,3,5,5,5,4,110,99.0
391,dissatisfied,Female,Loyal Customer,50,Business travel,Eco,76,2,2,2,2,3,1,1,2,2,2,2,1,2,1,0,0.0
392,dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco Plus,2047,3,4,3,5,5,3,2,5,4,2,5,3,5,5,0,0.0
393,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1591,2,1,2,4,4,2,3,4,2,5,4,4,3,4,0,0.0
394,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1756,2,2,2,4,1,2,1,1,1,3,4,3,3,1,0,7.0
395,satisfied,Female,Loyal Customer,42,Business travel,Eco,330,5,2,2,2,5,2,2,5,5,5,5,2,5,5,32,29.0
396,dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2197,2,5,2,3,3,2,3,3,4,5,5,4,5,3,34,14.0
397,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2097,2,2,2,2,3,5,5,5,5,5,5,3,5,5,77,83.0
398,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2759,1,4,0,1,4,0,5,4,5,4,4,5,4,4,0,0.0
399,satisfied,Male,Loyal Customer,70,Business travel,Business,418,4,4,4,4,4,3,5,5,5,5,5,1,5,5,0,0.0
400,satisfied,Male,Loyal Customer,28,Business travel,Business,2306,4,4,4,4,5,5,5,5,3,2,5,3,4,5,1,0.0
401,satisfied,Female,Loyal Customer,59,Business travel,Business,381,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0.0
402,dissatisfied,Male,disloyal Customer,54,Business travel,Eco,1617,4,0,4,3,5,4,5,5,3,3,2,4,3,5,0,0.0
403,dissatisfied,Female,Loyal Customer,35,Business travel,Business,2674,2,3,1,3,5,2,3,2,2,2,2,2,2,4,45,35.0
404,satisfied,Female,Loyal Customer,52,Business travel,Business,674,5,5,5,5,2,4,5,3,3,4,3,3,3,5,0,0.0
405,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1543,2,2,4,2,3,1,4,5,5,5,5,1,5,2,0,0.0
406,satisfied,Male,Loyal Customer,40,Business travel,Business,1858,2,2,2,2,5,4,4,5,5,5,5,3,5,5,19,7.0
407,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1708,3,5,3,3,1,3,1,1,4,2,5,5,4,1,0,0.0
408,dissatisfied,Male,Loyal Customer,55,Business travel,Business,2843,2,1,1,1,4,4,3,2,2,2,2,2,2,1,0,0.0
